 ,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
17/06/2025,NITROLUX NF 46527,FM,"R$ 558,64",,,,,
17/06/2025,RT FLEX 6.433,FM,"R$ 4.989,23",,,,,
17/06/2025,BLUMENAU NF 729709,ML,"R$ 1.106,68",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 16.026,55",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
18/06/2025,SORTE LUZ NF 53118,FM,"R$ 1.275,82",,,,,
18/06/2025,MARAJA NF 989878,FM,"R$ 182,98",,,,,
18/06/2025,MEGA LUX NIVALDO NF 21214,ML,"R$ 2.116,87",,,,,
18/06/2025,LAU ,PESSOAL,"R$ 2.420,00",,,,,
18/06/2025,EMBULED DIFERENÇA CHEQUE ,PESSOAL,"R$ 156,30",,,,,
18/06/2025,CARTÃO HAIRTON,PESSOAL,"R$ 1.862,55",,,,,
18/06/2025,KIAN 1621162,FM,"R$ 2.007,63",,,,,
,,,,,,,,
,,,"R$ 10.022,15",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
DETALHADO CARTAO HAIRTON,,,,,,,,
18/06/2025,MERCADO LIVRE -RABICHO LUMINARIA DE EMERGENCIA,PESSOAL,"R$ 78,99",,,,,
18/06/2025,CAMISA XADREX 1/5,PESSOAL,"R$ 71,50",,,,,
18/06/2025,IOB-CAFE LOJA,PESSOAL,"R$ 99,73",,,,,
18/06/2025,MICROONDAS -TORRE,PESSOAL,"R$ 198,88",,,,,
18/06/2025,LAR SANTA,PESSOAL,"R$ 3.083,33",,,,,
18/06/2025,CARAJAS ,PESSOAL,"R$ 170,89",,,,,
18/06/2025,CARAJAS ,PESSOAL,"R$ 158,79",,,,,
18/06/2025,CARAJAS ,PESSOAL,"R$ 335,56",,,,,
18/06/2025,DRIVE MERCADO LIVRE,PESSOAL,"R$ 1.389,99",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 5.587,66","3VEZES 1.862,55",,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
19/06/2025,SORTE LUZ NF 53401,FM,"R$ 910,27",,,,,
19/06/2025,SORTE LUZ 53628,FM,"R$ 1.226,18",,,,,
19/06/2025,LUMANTTI 346044,FM,"R$ 1.152,62",,,,,
19/06/2025,CARTAO HAIRTON,PESSOAL,"R$ 1.862,55",2/3,,,,
19/06/2025,LAU,PESSOAL,"R$ 5.475,00",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 10.626,62",,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
20/06/2025,EMPRESTIMO BANCO NORDESTE,ML,"R$ 733,33",,,,,
20/06/2025,EMPRESTIMO BANCO NORDESTE (CAPITAL DE GIRO),ML,"R$ 3.400,00",,,,,
20/06/2025,CARTÃO HAIRTON- ,PESSOAL,"R$ 1.862,55",3/3,,,,
20/06/2025,AVANT 777181,FM,"R$ 1.613,46",,,,,
20/06/2025,DAS ,FM,"R$ 13.000,99",,,,,
20/06/2025,DAS ,ML,"R$ 5.536,30",,,,,
20/06/2025,FGTS ,FM,"R$ 715,43",,,,,
20/06/2025,INSS ,FM,"R$ 1.137,79",,,,,
20/06/2025,FGTS,ML,"R$ 922,39",,,,,
20/06/2025,INSS,ML,"R$ 1.102,24",,,,,
20/06/2025,BLUMENAU NF 742478,ML,"R$ 995,40",,,,,
20/06/2025,CONDOMINIO YES 4X,PESSOAL,"R$ 2.640,00","B21,J41,K26,H01",,,,
20/06/2025,AJUDA DE CUSTOS,FM/ML,"R$ 1.346,80",,,,,
20/06/2025,CAGEPA,FM,"R$ 172,52",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 35.179,20",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
21/06/2025,CAPITAL DE GIRO (SICREDI),FM,"R$ 2.569,54",,,,,
21/06/2025,PRONAMPE (SICREDI),ML,"R$ 1.041,67",,,,,
21/06/2025,SORTE LUZ NF 53198,FM,"R$ 1.246,85",,,,,
21/06/2025,VIVO,FM,"R$ 99,99",,,,,
21/06/2025,LOJAO DO FERRO NF 1171669 SR FERNANDO,FM,"R$ 527,40",,,,,
21/06/2025,SORTE LUZ 54765,FM,"R$ 640,35",,,,,
21/06/2025,MR DISTRIBUIDORA 161941,FM,"R$ 533,57",,,,,
21/06/2025,MR DISTRIBUIDORA 161942,FM,"R$ 744,17",,,,,
21/06/2025,LIMPEZA NF 28800,FM,"R$ 566,76",,,,,
21/06/2025,SORTE LUZ NF 47771,FM,"R$ 2.204,21",,,,,
22/06/2025,SORTE LUZ NF 54513,FM,"R$ 1.283,89",,,,,
23/06/2025,SORTE LUZ NF 54267,FM,"R$ 825,94",,,,,
23/06/2025,MARGIRUS NF 564020,FM,"R$ 474,73",,,,,
23/06/2025,GMH NF 28418,FM,"R$ 1.140,19",,,,,
23/06/2025,EMPRESTIMO BANCO DO NORDESTE ,ML,"R$ 1.612,90",,,,,
23/06/2025,CARTAO LOJA SICRED,FM,,,,,,
23/06/2025,DICAN (GAYA) 98362,FM,"R$ 1.337,18",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 16.849,34",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
24/06/2025,SORTE LUZ 52419,FM,"R$ 2.723,56",,,,,
24/06/2025,ALMEIDA 1512801,FM,"R$ 902,05",,,,,
24/06/2025,MARTINS 13557311,FM,"R$ 232,43",,,,,
25/06/2025,PB TEC,ML,"R$ 378,97",,,,,
25/06/2025,PB TEC,FM,"R$ 378,97",,,,,
25/06/2025,CARTAO ITAU,PESSOAL,,,,,,
25/06/2025,BRONZEARTE,FM,"R$ 850,51",,,,,
25/06/2025,VIVO ,FM,"R$ 49,24",,,,,
25/06/2025,TELY,ML,"R$ 99,90",,,,,
25/06/2025,BRISANET,FM,"R$ 142,95",,,,,
25/06/2025,FERNANDA ,PESSOAL,,,,,,
25/06/2025,MARTINS 13557308,ML,"R$ 179,87",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 5.938,45",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
26/06/2025,EMPRESTIMO BB 60/66,FM,"R$ 4.927,07",,,,,
26/06/2025,COMPRA DE NOTEBOOK 7/12,FM,"R$ 578,87",,,,,
26/06/2025,SORTE LUZ NF 53806,FM,"R$ 630,94",,,,,
26/06/2025,OUROLUX NF 168120 3/1,FM,"R$ 995,62",,,,,
26/06/2025,ENERGIA BANANEIRAS,PESSOAL,"R$ 430,90",,,,,
26/06/2025,IMD PIX NF 335762,FM,"R$ 1.751,51",,,,,
26/06/2025,EMBULED NF 31597 DEPOSITO,PESSOAL,"R$ 3.031,26",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 12.346,17",,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
27/06/2025,EMPRESTIMO BANCO DO NORDESTE,FM,"R$ 1.212,20",abril/2027,,,,
27/06/2025,BANCO DO NORDESTE ,FM,"R$ 2.418,97",abril/2027,,,,
27/06/2025,LOJAO DUFERRO NF 1172424 SR FERNANDO,FM,"R$ 576,83",,,,,
27/06/2025,EMBULED NF 30847,ML,"R$ 894,93",,,,,
27/06/2025,MARAJA 997153,FM,"R$ 241,53",,,,,
27/06/2025,SORTE LUZ NF 54908,FM,"R$ 845,35",,,,,
27/06/2025,MARAJA 9971501,ML,"R$ 358,12",,,,,
27/06/2025,ADIANTAMENTO DE SALARIO RHUAN,FM,"R$ 500,00",,,,,
27/06/2025,AJUDA DE CUSTOS,PESSOAL,"R$ 1.645,80",,,,,
27/06/2025,COMPRA INTERRUPTOR WIFI,PESSOAL,"R$ 3.497,60",,,,,
27/06/2025,FERIAS DE PEDRO CARNEIRO,ML,"R$ 2.896,27",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 15.087,60",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
28/06/2025,CARTAO NUBANK,PESSOAL,,,,,,
29/06/2025,PLUZIE 137417,ML,"R$ 1.165,32",,,,,
29/06/2025,SUKOTAS ROYA NF 6767901,FM,"R$ 2.275,30",,,,,
29/06/2025,SEGURO TORRE,ML,"R$ 978,76",,,,7,
29/06/2025,SEGURO MANAIRA,FM,"R$ 1.214,99",,,,,
30/06/2025,PLANSERV,ML,"R$ 358,01",,,,,
30/06/2025,ENERGISA,PESSOAL,"R$ 349,70",,,,,
30/06/2025,DAS PARCELAMENTO ,FM,"R$ 514,31",,,,,
30/06/2025,DAS PARCELAMENTO ,ML,"R$ 233,88",,,,,
30/06/2025,ITM CR 26/11,PESSOAL,"R$ 2.139,07",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 9.229,34",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
01/07/2025,PLACA ENERGIA SOLAR Nº36529108 37/60,FM,"R$ 3.612,70",VAI ATÉ JUN/27,,,,
01/07/2025,ALUGUEL MANAIRA,FM,"R$ 4.400,00",,,,,
01/07/2025,ALUGUEL TERRENO,FM,"R$ 1.300,00",,,,,
01/07/2025,ALUGUEL TORRE,ML,"R$ 4.800,00",,,,,
01/07/2025,PIX NF 328821,FM,"R$ 861,71",,,,,
01/07/2025,EMPRÉSTIMO SICREDI 40/42,ML,"R$ 2.190,47",VAI ATÉ SET/25,,,,
01/07/2025,TASCHILBRA BRASILUX NF 1352926 6/3,FM,"R$ 1.275,74",,,,,
01/07/2025,RT FLEX 6433,FM,"R$ 1.416,75",,,,,
01/07/2025,ARMARINHO BARTOLOMEU NF 158741,FM,"R$ 824,92",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 20.682,29",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
02/07/2025,AVANT NF 832781 5/1,FM,"R$ 1.311,52",,,,,
02/07/2025,JAQUELINE DE OLIVEIRA NF 8577//INSUMOS CAFE,FM ,"R$ 208,70",,,,,
02/07/2025,ICMS SUBSTITUIÇAO,ML,"R$ 4.293,23",,,,,
02/07/2025,ICMS SUBSTITUIÇAO,FM,"R$ 2.967,92",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 8.781,37",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
03/07/2025,SORTE LUZ NF 53118,FM,"R$ 1.275,82",,,,,
03/07/2025, TAMBASA NF29677701,FM,"R$ 746,73",,,,,
03/07/2025,FOLHA FUNCIONARIOS,FM,"R$ 7.593,56",,,,,
03/07/2025,MEGA LUX NIVALDO 21214,ML,"R$ 2.116,87",,,,,
03/07/2025,MARAJA 1002091,ML,"R$ 165,80",,,,,
03/07/2025,KIAN 1621162,FM,"R$ 2.007,63",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 13.906,41",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
03/07/2025,FOLHA FUNCIONARIOS,ML,"R$ 10.615,13",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
DETALHADO CARTAO HAIRTON,,,,,,,,
05/07/2025,LAR SANTA,PESSOAL,"R$ 2.584,00",,,,,
05/07/2025,AR TORRE,PESSOAL,"R$ 108,18",,,,,
05/07/2025,ENXOVAL ELENA,PESSOAL,"R$ 150,00",,,,,
05/07/2025,PASSAGEM DE HAIRTON,PESSOAL,"R$ 211,11",,,,,
05/07/2025,GASOLINA STRADA,PESSOAL,"R$ 319,97",,,,,
05/07/2025,ALIEXPRESS-PAINEL LED,PESSOAL,"R$ 180,00",,,,,
05/07/2025,ASTRONAUTA,PESSOAL,"R$ 150,14",,,,,
05/07/2025,ESPELHO DONA TABATHA,PESSOAL,"R$ 177,89",,,,,
05/07/2025,GASOLINA STRADA-BANANEIRAS,PESSOAL,"R$ 239,16",,,,,
05/07/2025,CARAJAS ,PESSOAL,"R$ 960,00",,,,,
05/07/2025,SABOR DE BOLO,PESSOAL,"R$ 372,00",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 5.452,45","2X =2.726,25",,,,
,,,,"R$ 2.726,20",,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
04/07/2025,SORTE LUZ NF 53401,FM,"R$ 910,27",,,,,
04/07/2025,CARTAO SANTANDER SR FERNANDO,PESSOAL,,,,,,
04/07/2025,SORTE LUZ 53628,FM,"R$ 1.226,18",,,,,
04/07/2025,LUMANTTI 346044,FM,"R$ 1.152,62",,,,,
04/07/2025,AMIL,FM,"R$ 6.593,64",,,,,
04/07/2025,EMPRESTIMO BANCO DO NORDESTE,FM,"R$ 1.432,00",,,,,
04/07/2025,FOLHA FUNCIONARIOS,ML,"R$ 5.158,91",,,,,
04/07/2025,BLUMENAU NF 742478,ML,"R$ 995,40",,,,,
04/07/2025,PORTO SEGURO SICRED -DEBITO NA CONTA,FM,"R$ 829,80",,,,,
04/07/2025,AJUDA DE CUSTOS,FM/ML,"R$ 1.773,20",,,,,
04/07/2025,CARTÃO HAIRTON ,PESSOAL,"R$ 2.726,20",,,,,
04/07/2025,ALMEIDA 1535285,FM,"R$ 612,83",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 23.411,05",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
05/07/2025,CONTADOR EDGARD,ML,"R$ 825,00",,,,,
05/07/2025,CONTADOR EDGARD,FM,"R$ 825,00",,,,,
05/07/2025,KIAN 1621162,FM,"R$ 836,58",,,,,
05/07/2025,CARTAO RIACHUELO,PESSOAL,"R$ 5,90",,,,,
05/07/2025,CONTADOR EDGARD,FB,"R$ 460,00",,,,,
06/07/2025,MR DISTRIBUIDORA 161941,FM,"R$ 533,57",,,,,
06/07/2025,ENERGISA SR FERNANDO,PESSOAL,"R$ 206,07",,,,,
06/07/2025,BANCO NORDESTE (CAPITAL DE GIRO),FM,"R$ 1.133,33",,,,,
06/07/2025,MR DISTRIBUIDORA,FM,"R$ 744,17",,,,,
06/07/2025,BANCO NORDESTE (CAPITAL DE GIRO),FM,"R$ 7.000,00",,,,,
06/07/2025,SORTE LUZ NF 53109,FM,"R$ 1.246,85",,,,,
06/07/2025,EMPRESTIMO BANCO DO NORDESTE,FM,"R$ 1.432,00",,,,,
06/07/2025,SORTE LUZ NF 55123,FM,"R$ 1.156,74",,,,,
06/07/2025,MARTINS 4527274,FM,"R$ 2.353,17",,,,,
06/07/2025,SORTE LUZ NF 54765,FM,"R$ 640,34",,,,,
07/07/2025,IPTU MANAIRA,FM,"R$ 225,84",,,,,
07/07/2025,TIM SR FERNANDO,PESSOAL,"R$ 322,90",,,,,
07/07/2025,ENERGISA MANAIRA,PESSOAL,"R$ 2.556,79",,,,,
07/07/2025,ARMARINHO BARTOLOMEU NF 291020,FM,"R$ 639,28",,,,,
07/07/2025,TCR MANAIRA,FM,"R$ 103,66",,,,,
07/07/2025,MARGIRUS NF 5640205264,FM,"R$ 474,73",,,,,
07/07/2025,IPTU TORRE,ML,"R$ 256,27",,,,,
07/07/2025,CARTAO HAIRTON,PESSOAL,"R$ 2.552,45",,,,,
07/07/2025,SORTE LUZ 54513,FM,"R$ 1.283,89",,,,,
07/07/2025,ARMARINHO BARTOLOMEU 292488 5/2,FM,"R$ 1.013,51",,,,,
07/07/2025,TCR TORRE,ML,"R$ 131,27",,,,,
07/07/2025,ARMARINHO BARTOLOMEU NF 291020,FM,"R$ 2.509,77",,,,,
07/07/2025,DICAN GAYA 98362,FM,"R$ 1.337,18",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 32.806,26",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
08/07/2025,SORTE LUZ 54267,FM,"R$ 825,94",,,,,
08/07/2025,SORTE LUZ ,FM,"R$ 2.204,21",,,,,
08/07/2025,LLUM BRONZEARTE NF 692130,FM,"R$ 611,88",,,,,
08/07/2025,CARTAO ITAU GOLD,PESSOAL,,,,,,
08/07/2025,RECARGA GABRIEL,PESSOAL,"R$ 40,00",,,,,
08/07/2025,EMPRESTIMO BB ,ML,,,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 3.682,03",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
09/07/2025,SORTE LUZ NF 52419,FM,"R$ 2.723,56",,,,,
09/07/2025,ADM,PESSOAL,"R$ 2.300,00","VALESKA,LUCAS,GABRIEL",,,,
09/07/2025,HAIRTON PAGOU A RENAM,PESSOAL,"R$ 200,00",,,,,
,,,,,,,,
,,,"R$ 5.223,56",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
10/07/2025,ASSESSORIA JURIDICA,FM/ML,"R$ 1.000,00",,,,,
10/07/2024,VOLVO SR FERNANDO ,PESSOAL,"R$ 6.040,00",,,,,
10/07/2025,RASTREADOR STRADA,PESSOAL,"R$ 54,90",,,,,
10/07/2025,MARCIO DE OLIVEIRA,FM,"R$ 200,00",,,,,
10/07/2025,UNIDENTES ,FM,"R$ 143,00",,,,,
10/07/2025,CLARO D.ROSA,PESSOAL,"R$ 325,10",,,,,
10/07/2025,CANADA,FM,"R$ 288,57",,,,,
10/07/2025,CONDOMINIO SR FERNANDO,PESSOAL,"R$ 2.235,51",,,,,
10/07/2025,INTERNET BANANEIRAS,PESSOAL,"R$ 90,00",,,,,
10/07/2025,RASTREADOR MOTO HAIRTON,PESSOAL,"R$ 60,00",,,,,
10/07/2025,CARTAO VISA GOLD,PESSOAL,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 10.437,08",,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
11/07/2025,CHEQUE EMBULOED,PESSOAL,"R$ 1.350,00",,,,,
11/07/2025,MON NF 180005,FM,"R$ 1.829,46",,,,,
11/07/2025,SORTE LUZ NF 53806,FM,"R$ 630,94",,,,,
11/07/2025,OUROLUX NF 168120 3/2,FM,"R$ 995,62",,,,,
11/07/2025,PIX NF 335762,FM,"R$ 1.751,51",,,,,
11/07/2025,SORTE LUZ NF 55208,FM,"R$ 2.227,10",,,,,
11/07/2025,SUPERMERCADO DA LIMPEZA NF 29315,FM,"R$ 660,45",,,,,
11/07/2025,AJUDA DE CUSTOS,PESSOAL,"R$ 1.731,60",,,,,
11/07/2025,EMBULED NF 31597,ML,"R$ 1.842,48",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 13.019,16",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
12/07/2025,PRONAMPE (SICREDI),FM,"R$ 625,00",,,,,
12/07/2025,INSTAGRAM ,PESSOAL,"R$ 200,00",,,,,
12/07/2025,SORTE LUZ 54908,FM,"R$ 845,36",,,,,
12/07/2025,EMBULED NF 30847 CHEQUE,PESSOAL,"R$ 1.350,00",,,,,
13/07/2025,EMPRESTIMO SICREDI 44/44,FM,"R$ 3.272,92",VAI ATÉ JUL/25,,,,
14/07/2025,PLUZIE 1374173,ML,"R$ 1.165,32",,,,,
14/07/2025,SUKOTAS ROYA 6767901,FM,"R$ 2.275,30",,,,,
14/07/2025,CAGEPA,ML,"R$ 175,95",,,,,
14/07/2025,CARTAO DO MERCADO LIVRE,PESSOAL,"R$ 2.857,74",,,,,
14/07/2025,CAPITAL DE GIRO (SICREDI),ML,"R$ 1.334,21",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 14.101,80",,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
15/07/2025,BANCO DO NORDESTE 55/57,ML,"R$ 1.333,59",,,,,
15/07/2025,ICMS ,ML,"R$ 6.739,72",,,,,
15/07/2025,ICMS ,FM,"R$ 6.535,22",,,,,
15/07/2025,FUNCEP,ML,"R$ 842,46",,,,,
15/07/2025,FUNCEP,FM,"R$ 811,83",,,,,
15/07/2025,CARTAO ITAU,PESSOAL,"R$ 6.072,24",,,,,
15/07/2025,BLUMENAU NF729709,ML,"R$ 1.106,68",,,,,
15/07/2025,COMISSÃO VENDEDORES ,,"R$ 7.101,20",,,,,
15/07/2025,LIMPEZA DE VIDROS,FM,"R$ 90,00",,,,,
15/07/2025,PIX NF 328821,FM,"R$ 861,71",,,,,
15/07/2025,ALMEIDA NF 15290001 3/2,FM,"R$ 1.125,60",,,,,
15/07/2025,RT FLEX NF6433,FM,"R$ 1.416,75",,,,,
15/07/2025,ITM EMPREENDIMENTOS CR 25/14,PESSOAL,"R$ 1.617,96",,,,,
15/07/2025,TASCHILBRA BRASILUX NF 1352926 6/4,FM,"R$ 1.275,74",,,,,
15/07/2025,VIVO,FM,"R$ 236,23",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 37.166,93",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
16/07/2025,AVANT NF 832781 5/2,FM,"R$ 1.311,52",,,,,
16/07/2025,ENERGIA FERNANDINHO K26,PESSOAL,"R$ 87,43",,,,,
16/07/2025,ENERGISA TORRE,PESSOAL,"R$ 197,33",,,,,
16/07/2025,ENERGISA FERNANDINHO J41,PESSOAL,"R$ 81,43",,,,,
16/07/2025,COMISSÃO VENDEDORES,FM/ML,,,,,,
16/07/2025,CONSTRUTORA EARLEN COBRANDO NO DDA DE DONA ROSA,PESSOAL,"R$ 910,00",,,,,
16/07/2025,PARCELAMENTO DAS ,FM,"R$ 15.808,78",,,,,
16/07/2025,ARMARINHO BARTOLOMEU NF 158741,FM,"R$ 824,92",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 19.221,41",,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
17/07/2025,CARTÃO CARREFOUR,PESSOAL,,,,,,
17/07/2025,REINOVA PLACA DE ENERGIA SOLAR,FM,"R$ 4.777,78",,,,,
17/07/2025,PARCELAMENTO DAS ,FM,"R$ 15.808,78",,,,,
17/07/2025,VIVO MOVEL,FM,"R$ 81,00",,,,,
17/07/2025,SORTE LUZ NF 55337,FM,"R$ 1.686,68",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 22.354,24",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
18/06/2025,MEGA LUX NIVALDO NF 21214,ML,"R$ 2.116,87",,,,,
18/06/2025,CARTAO HAIRTON ,PESSOAL,"R$ 1.910,07",,,,,
18/06/2025,INSS ,ML,"R$ 1.057,63",,,,,
18/06/2025,FGTS,ML,"R$ 882,75",,,,,
18/06/2025,INSS ,FM,"R$ 1.024,42",,,,,
18/06/2025,FGTS,FM,"R$ 739,85",,,,,
18/06/2025,BLUMENAU 742478,ML,"R$ 995,40",,,,,
18/06/2025,MON -MALBEC NF18005,FM,"R$ 1.829,46",,,,,
18/06/2025,ARMARINHO BARTOLOMEU N296777,FM,"R$ 746,71",,,,,
18/06/2025,ARMARINHO BARTOLOMEU N299535,FM,"R$ 801,80",,,,,
18/06/2025,AJUDA DE CUSTOS,FM/ML,"R$ 1.773,20",,,,,
18/06/2025,KIAN 1621162,FM,"R$ 2.007,63",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 15.885,79",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
DETALHADO CARTAO HAIRTON,,,,,,,,
18/07/2025,CAMISA SÃO JOAO ,PESSOAL,"R$ 71,50",,,,,
18/07/2025,LAR SANTA,PESSOAL,"R$ 3.083,33",,,,,
18/07/2025,CARAJAS,PESSOAL,"R$ 170,89",,,,,
18/07/2025,CARAJAS,PESSOAL,"R$ 158,79",,,,,
18/07/2025,CARAJAS,PESSOAL,"R$ 335,56",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 3.820,07","2X 1910,35",,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
19/07/2025,SORTE LUZ NF 53401,FM,"R$ 910,27",,,,,
19/07/2025,SORTE LUZ 53628,FM,"R$ 1.226,18",,,,,
19/07/2025,LUMANTTI 346044,FM,"R$ 1.152,62",,,,,
19/07/2025,LOJAO DO FERRO NF 1171669 SR FERNANDO,FM,"R$ 527,40",,,,,
19/07/2025,MARGIRUS 1510748,FM,"R$ 474,73",,,,,
20/07/2025,EMPRESTIMO BANCO NORDESTE,ML,"R$ 733,33",,,,,
20/07/2025,EMPRESTIMO BANCO NORDESTE (CAPITAL DE GIRO),ML,"R$ 3.400,00",,,,,
20/07/2025,CARTÃO HAIRTON- ,PESSOAL,"R$ 1.910,00",,,,,
20/07/2025,CONDOMINIO BANANEIRAS 4X,PESSOAL,"R$ 2.640,00",,,,,
20/07/2025,CAGEPA MANAIRA,FM,"R$ 175,54",,,,,
20/07/2025,INTERNET K26 BANANEIRAS,PESSOAL,"R$ 65,00",,,,,
20/07/2025,KIAN NF 1652782,FM,"R$ 562,40",,,,,
20/07/2025,SORTE LUZ NF 55410,FM,"R$ 757,69",,,,,
21/07/2025,SORTE LUZ NF49049,FM,"R$ 1.156,70",,,,,
21/07/2025,CAPITAL DE GIRO (SICREDI),FM,"R$ 2.517,68",,,,,
21/07/2025,PRONAMPE SICREDI,ML,"R$ 1.041,67",,,,,
21/07/2025,SORTE LUZ 54765,FM,"R$ 640,34",,,,,
21/07/2025,DAS ,ML,"R$ 7.652,73",,,,,
21/07/2025,VIVO ,FM,"R$ 99,99",,,,,
21/07/2025,DAS,FM,"R$ 18.218,06",,,,,
21/07/2025,MR DISTRIBUIDORA 161941,FM,"R$ 533,57",,,,,
21/07/2025,MR DISTRIBUIDORA,FM,"R$ 744,17",,,,,
,,,,,,,,
,,,,,,,,
,,,"R$ 47.140,07",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
19/07/2025,SORTE LUZ NF 53401,FM,"R$ 910,27",,,,,
19/07/2025,SORTE LUZ 53628,FM,"R$ 1.226,18",,,,,
19/07/2025,LUMANTTI 346044,FM,"R$ 1.152,62",,,,,
19/07/2025,LOJAO DO FERRO NF 1171669 SR FERNANDO,FM,"R$ 527,40",,,,,
